review_id,checkpoint_4b_decision,review_unit_type,work_root_count,projected_wikitext_bytes,work_root_ids,representative_root_titles,scan_titles,scan_title_language_signals,scan_group_conditioned_count,scan_group_nonitalian_count,scan_group_nonstandard_hold_count,review_status,required_action,activation_status
itws-4b-review-0331,hold_no_direct_scan_link,work_root,1,34175,itws:418444,Intermezzo di rime,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0332,hold_no_direct_scan_link,work_root,1,941,itws:7755,Io m'aggio posto in core a Dio servire,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0333,hold_no_direct_scan_link,work_root,1,3356,itws:352224,Io me ne stava in fondo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0334,hold_no_direct_scan_link,work_root,1,7892,itws:352874,Io vi voglio fare ora un mappamondo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0335,hold_no_direct_scan_link,work_root,1,1177,itws:8052,Io voglio del ver la mia donna laudare,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0336,hold_no_direct_scan_link,work_root,1,543,itws:59496,Iscrizione della catacomba di Commodilla,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0337,hold_no_direct_scan_link,work_root,1,587,itws:798136,Iscrizione di Leonacco,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0338,hold_no_direct_scan_link,work_root,1,2124,itws:36554,Isplendïente,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0339,hold_no_direct_scan_link,work_root,1,1724698,itws:12284,Istorie fiorentine,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0340,hold_no_direct_scan_link,work_root,1,27850,itws:742364,Istruzioni elementari (1760),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0341,hold_no_direct_scan_link,work_root,1,896,itws:61444,Iudicium hoc intentio mea,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0342,hold_no_direct_scan_link,work_root,1,1120,itws:664732,L Signal (grafia moderna),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0343,hold_no_direct_scan_link,work_root,1,1580,itws:4130,L'addio del volontario toscano,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0344,hold_no_direct_scan_link,work_root,1,1068,itws:11705,L'alb'apar,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0345,hold_no_direct_scan_link,work_root,1,102596,itws:135593,L'Alcibiade fanciullo a scola,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0346,hold_no_direct_scan_link,work_root,1,35973,itws:92373,L'alfier nero,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0347,hold_no_direct_scan_link,work_root,1,921,itws:61453,L'alma e 'l corpo l'om ch' ava zoi oblia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0348,hold_no_direct_scan_link,work_root,1,1988,itws:36621,L'amor fa una donna amare,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0349,hold_no_direct_scan_link,work_root,1,1931,itws:35647,L'amoroso vedere,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0350,hold_no_direct_scan_link,work_root,1,95651,itws:92927,L'anarchia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0351,hold_no_direct_scan_link,work_root,1,2191,itws:352886,L'egloga Tirsi ed Amaranta,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0352,hold_no_direct_scan_link,work_root,1,723,itws:352307,L'elefante innamorato,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0353,hold_no_direct_scan_link,work_root,1,2987,itws:1024809,L'Esposizione Triennale di Brera (Chirtani),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0354,hold_no_direct_scan_link,work_root,1,1817,itws:73320,L'estate,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0355,hold_no_direct_scan_link,work_root,1,12787,itws:71829,L'evidente diminuzione,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0356,hold_no_direct_scan_link,work_root,1,73519,itws:692845,L'idea dell'architettura universale (1615),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0357,hold_no_direct_scan_link,work_root,1,3497,itws:53844,L'ideale della Nazione,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0358,hold_no_direct_scan_link,work_root,1,11357,itws:270676,L'impietratrice,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0359,hold_no_direct_scan_link,work_root,1,1666,itws:29571,L'inno siamese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0360,hold_no_direct_scan_link,work_root,1,2404,itws:73328,L'inverno ovvero La provvida pastorella,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0361,hold_no_direct_scan_link,work_root,1,7385,itws:71821,L'olio oggetto,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0362,hold_no_direct_scan_link,work_root,1,647015,itws:256961,L'uomo delinquente,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0363,hold_no_direct_scan_link,work_root,1,14089,itws:339740,"L. 14 maggio 1865, n. 2279",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0364,hold_no_direct_scan_link,work_root,1,1479,itws:315139,"L. 2 aprile 1885, n. 3050",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0365,hold_no_direct_scan_link,work_root,1,2629,itws:315736,"L. 20 marzo 1865, n. 2248",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0366,hold_no_direct_scan_link,work_root,1,25445,itws:92492,"L. 29 luglio 1879, n. 5002, per la costruzione di nuove linee di completamento della rete ferroviaria del Regno",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0367,hold_no_direct_scan_link,work_root,1,1228,itws:27980,La bandiera tricolore (Ongaro),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0368,hold_no_direct_scan_link,work_root,1,82359,itws:29544,La battaglia delle belle donne di Firenze colle vecchie,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0369,hold_no_direct_scan_link,work_root,1,1454,itws:36578,La ben aventurosa innamoranza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0370,hold_no_direct_scan_link,work_root,1,9229,itws:329189,La bilancetta,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0371,hold_no_direct_scan_link,work_root,1,56348,itws:247940,La bohème,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0372,hold_no_direct_scan_link,work_root,1,77860,itws:29218,La Città del Sole (1995),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0373,hold_no_direct_scan_link,work_root,1,47383,itws:61581,La corona amorosa,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0374,hold_no_direct_scan_link,work_root,1,177010,itws:74395,La Cortigiana (1525),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0375,hold_no_direct_scan_link,work_root,1,5234,itws:86732,La Croce (Foscolo),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0376,hold_no_direct_scan_link,work_root,1,262309,itws:91319,La fabbrica,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0377,hold_no_direct_scan_link,work_root,1,857,itws:84853,La farfalletta,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0378,hold_no_direct_scan_link,work_root,1,167267,itws:219673,La gente di spirito,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0379,hold_no_direct_scan_link,work_root,1,35077,itws:83928,La guerra de' Briganti in Dongo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0380,hold_no_direct_scan_link,work_root,1,31147,itws:57236,La leggenda di Pietro Barliario,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0381,hold_no_direct_scan_link,work_root,1,477101,itws:77148,La liberazione della donna,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0382,hold_no_direct_scan_link,work_root,1,57769,itws:23267,La mandragola,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0383,hold_no_direct_scan_link,work_root,1,37100,itws:24564,La medicina per i padri di famiglia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0384,hold_no_direct_scan_link,work_root,1,2141,itws:35651,La mia gran pena e lo gravoso affanno,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0385,hold_no_direct_scan_link,work_root,1,2188,itws:123863,La mia vit' è si fort' e dura e fera,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0386,hold_no_direct_scan_link,work_root,1,1766,itws:70790,La partenza (Metastasio),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0387,hold_no_direct_scan_link,work_root,1,1913,itws:71286,La pesca,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0388,hold_no_direct_scan_link,work_root,1,11910,itws:123002,La predica di Natale,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0389,hold_no_direct_scan_link,work_root,1,4409,itws:353051,La protezione del più forte,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0390,hold_no_direct_scan_link,work_root,1,801,itws:352298,La prudenza ell'è un sapere,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0391,hold_no_direct_scan_link,work_root,1,337020,itws:66906,La psicologia come scienza positiva,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
