object_id,title,authors,assigned_role,audited_route,source_audit_status,source_audit_flags,decision,final_role,cleaning_policy,included_characters,duplicate_of_object_id,reason,landing_page_url,tei_sha256
bibit001199,Rime contro Pietro Aretino,"Franco, Nicolò",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,17862,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001199,d5cc1cadbc894bf4c82a3e0348a14185ea1e99816172c0dfd514432bc762787d
bibit001593,Rime,"Franco, Veronica",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,149202,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001593,367190086e700d712ec01fad48768569e83fa745dedc5f2705c1da4dfec7b17d
bibit001321,Rime,"Fregoso, Antonio Fileremo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,10919,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001321,58327756a5c9fc8db50b819945a5781a9e7e51a5d87ffaa19f81ef92b1708766
bibit001609,Rime incerte,"Fregoso, Antonio Fileremo",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,8788,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit001609,549e1781a57a8933faeb1036691f4b2a7aa6fa5d8cd627d61769368a9cc04db1
bibit001480,Poesie,"Frescobaldi, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,9480,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001480,76f053ccba8ca1dd5432f36c2f83a7d5c6aea709453d141aa92c21d990039a9e
bibit001275,Cento sonetti in vernacolo pisano,"Fucini, Renato",sonnet_only,historical_non_sonnet_poetry,review_required,review_language_variety;note_multilingual_metadata,exclude_core_language_variety,excluded_language_variety_evidence,preserve_rendered_tei_text,0,,"dialect, vernacular, or mixed-language variety is not core standard Italian",http://www.bibliotecaitaliana.it/scheda/bibit001275,46152f5db6d02d76ec48a1d13cc9db26472029653ad22909f7295786ea878525
bibit000365,Cinquanta nuovi sonetti in vernacolo pisano,"Fucini, Renato",sonnet_only,historical_non_sonnet_poetry,review_required,review_language_variety;note_multilingual_metadata,exclude_core_language_variety,excluded_language_variety_evidence,preserve_rendered_tei_text,0,,"dialect, vernacular, or mixed-language variety is not core standard Italian",http://www.bibliotecaitaliana.it/scheda/bibit000365,77e88b7b8deecd9657093b51efcf8720ba70286276f6aa6800683e6f9af4d5a0
bibit001674,Canzoniere,"Galli, Angelo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,214165,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001674,e0a33d6ae259519394595d21239414c1933abe6c54a0757b623a6537dff574ed
bibit000592,Rime,"Gallo, Filenio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,179811,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000592,142fd2e49f73370421c78d732bf2ac15374ed326824954a4444f1d8e40b6f3d1
bibit000192,Poesie,"Gherardi, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,56100,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000192,067d73a384c1455f99aef371cb938e543da7eec8a1037728004f50b6f3c09973
bibit000201,Poesie,Giacomo da Lentini,sonnet_only,historical_non_sonnet_poetry,review_required,review_editorial_brackets,activate_core_with_bracket_cleanup,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,21041,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000201,f4f01903e6dc44f945c61cc1185696e4b1b922ad534661c1284d30ef30ca9b56
bibit000568,Poesie in ottava rima,"Giambullari, Bernardo",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,60222,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000568,6d80ff050bde7514ba9e3b86d625c220e3456094dbf22876d50e03040c0c7f58
bibit001393,Rime varie,"Giambullari, Bernardo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,72176,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001393,917a3d6cefcc8e7f56c1319c6284cadc5e8d4093f9b6addc1f140705ae951940
bibit001391,Poesie,"Giogante, Michele del",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,9341,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001391,b33a7a741508b9b6b73b7acd1960c5b3a6d91dab0b9e7eaaadf348975e79e9c8
bibit001483,Poesie,Giovanni di Maffeo da Barberino,sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,1493,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001483,dcfd55a1dcae23fbc708f9c2471e00c683ee05c5ed538c6c9298a6a5f36abdf2
bibit000226,Poesie,"Giusti, Giuseppe",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_editorial_brackets,activate_core_with_bracket_cleanup,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,282379,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000226,0a25cadcdcc66d4c2404fbf4eae7acd60fa88b23d82b499c8ee4183af30f3a63
bibit000700,Poesie,Giusto da Volterra,sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001055,exact canonical-text duplicate of bibit001055,http://www.bibliotecaitaliana.it/scheda/bibit000700,4f2d3622f9dd66915bea78dea64685b75e45be1441c03d40be5ab2df45a3383b
bibit000740,Rime,"Gradenigo, Giorgio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,1659,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000740,ddc16d3797cf861655b6a25d667238cc1b87208e648b0694e87255793125e429
bibit000385,Rime,"Grazzini, Anton Francesco",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,120047,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000385,68d922a880ebeb92daf6c17d7207a4f777a4bd50ee8bef442212c33f286662d6
bibit001454,Raccolta completa delle poesie giocose,"Guadagnoli, Antonio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,228305,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001454,2ef3f4fb4b97dce52c8cfff625b7bb8cdcf975796024c528c22d416fe443afa3
bibit000765,Rime,"Guarini, Battista",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,48335,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000765,37b76f2d7ffe8be1d5355d7d79e488de71452ab52c0634afb32db8e70ef81dc6
bibit000418,Poesie,"Guazzalotri, Antonio",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,4916,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000418,402d76ff600233fb0215f2d94edf69d21cac3ba5e45f6bae0f64875215fd4821
bibit000237,Rime,"Guidiccioni, Giovanni",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,24843,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000237,3e591bcb55be373fc5daa09c74211d911402877eace4024daee24b42fb53074a
bibit001542,Poesie,"Guinizzelli, Guido",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,9619,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001542,24a5ac92adeee4e0cc4a590299c661fb9f781225535e6ba83d020629881f0192
bibit000238,Rime,Guittone d'Arezzo,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,121218,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000238,de25533f41a8aebd6634de15270952d8fd17944ecf7896d00295e21b2b966cd3
bibit000309,Poesie,Jacopo da Bibbiena,sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,328,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000309,bc2ac79c3f34b19ac9eba8be32ecfdb26f6d371cb782f15b4c1b8e9937e73089
bibit000157,Poesie,"Lapaccini, Filippo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,29574,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000157,7393a4076f788598799bda966c49ee1cd80d17979149a83af6d774e2ec3a83b5
bibit001366,Poesie ebraiche,Leone Ebreo,sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,23188,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit001366,b7ca254f2e398e74db81e51012c0b82a85d22af803b1528e35f49309ef60674d
bibit000952,Altre poesie varie,"Leopardi, Giacomo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,14690,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000952,36cebe39fedf9d4c29647981971f63511c377a9bef16f3173cbf1071c9d2b446
bibit000613,Poesie di Mosco,"Leopardi, Giacomo",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,27256,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000613,d7da94d84da263af15260bf62d711eef7759947a320f7f859c15715c4efe6e6f
bibit001172,Rime di F. Petrarca con l'interpretazione di G. Leopardi,"Leopardi, Giacomo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,189503,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001172,4e483525cf8ccb0b3402dc60cdb7f9bb0f3f5ec19226d58e75e86b8640230201
bibit000472,Sonetti in persona di ser Pecora fiorentino beccaio,"Leopardi, Giacomo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,710,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000472,920f714d34538881a341c8c7115006745073a714484c3bd1076c8ac2c5581b2e
bibit000842,Sonetti,"Lubrano, Giacomo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,941,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000842,25198911aaec5a2b1ae8a8344621e720e5f83c2de5b1c840c847a0061e89503d
bibit001304,Rime,"Magno, Celio",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,139196,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001304,ad98fee7277899314683dd9da7713b5928e063152afb3399e009d129c1ebc4e5
bibit000978,Rime,"Malatesti, Malatesta",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,33322,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000978,a00780b9b4139ff4803859d983c902cfee945fdadd554ccb80bcb9f8e5ca4541
bibit001645,Poesie,"Malecarni, Francesco",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,16289,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001645,d3db9132ff31249660602c3ab56f8467661de39079109d4a7c17a0b0e6621a43
bibit000387,Poesie,"Manetti, Antonio",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001055,exact canonical-text duplicate of bibit001055,http://www.bibliotecaitaliana.it/scheda/bibit000387,efa09966718a945118247fd2b6ae6ee3d2f26797ef082810428c71dda9fe21df
bibit000315,Poesie,"Manetti, Giannozzo",sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001193,exact canonical-text duplicate of bibit001193,http://www.bibliotecaitaliana.it/scheda/bibit000315,517a211c90e77232e538855e8757ef8561a14541a7b6a7c79a1470bddbf32b35
bibit000996,Rime,"Mantegna, Giovanni Alfonso",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,71602,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000996,b29dcd1f36dcaa561fc10ec817e77944b0f177ec31695bef53a7477f76dd3091
bibit000266,Poesie giovanili,"Manzoni, Alessandro",sonnet_only,historical_non_sonnet_poetry,review_required,review_editorial_brackets,activate_core_with_bracket_cleanup,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,126993,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000266,abe556d3d8cb973f85f623adb7958546db0cedbbb2b7d37c557fff949faf02cb
bibit001555,Rime amorose,"Marino, Giovambattista",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,314,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001555,4a9106299c7b429fa6dffc08c8606c7c9b6b40d28ae9fba108b1ded900c85019
bibit000396,Rime boscherecce,"Marino, Giovambattista",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,342,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000396,775aeb47cb2050ba56c7e86328af4ba96de1ea1580541fa9eab2976cef4d9abc
bibit000776,Rime lugubri,"Marino, Giovambattista",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,214,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000776,d47c2164c8739c7ee55e835592d1eb1cc3db521c2aa1af75cb0e29c69a5e6cf2
bibit001632,Rime marittime,"Marino, Giovambattista",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,190,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001632,2e4e184bf569c1573aa31719f1ecba4699d384dba47a9b1f6750d7dd3c8c4d0d
bibit001014,Poesie,"Martelli, Carlo",sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,27,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001014,fe3764c5c34db0b3f867dce89148f1c7d0e1d601943326ca16edb5c997317aec
bibit000083,Poesie,"Martini, Giovanni",sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,activate_as_non_sonnet_poetry,historical_non_sonnet_poetry,preserve_rendered_tei_text,4042,,sonnet composition guess was false; TEI contains reusable non-sonnet verse,http://www.bibliotecaitaliana.it/scheda/bibit000083,302616d070504b83cd045583d2d50e20382bc2cdc9e108afad935e479b2be7fb
bibit001182,Rime,"Matraini Contarini, Chiara",sonnet_only,historical_non_sonnet_poetry,activation_candidate,,activate_core,historical_non_sonnet_poetry,preserve_rendered_tei_text,60508,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001182,18a057d6229329cd214b2421a02c7b1995916efba33f6644135061c689c2c0c1
bibit000269,Poesie,"Medici, Cambiozzo de'",sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,exclude_duplicate_document,excluded,preserve_rendered_tei_text,0,bibit001055,exact canonical-text duplicate of bibit001055,http://www.bibliotecaitaliana.it/scheda/bibit000269,86deb6b5d396bd685d765657c473fdd4873c33a8f2c3c71f1432d27be4f1c327
