object_id,title,authors,periods,genres,assigned_role,route,audit_status,audit_flags,duplicate_of_object_id,cache_status,tei_sha256,body_characters,candidate_safe_characters,routed_training_characters,residual_characters,non_sonnet_verse_characters,explicit_sonnet_count,structural_14_line_candidate_count,structural_sonnet_variant_count,eligible_new_sonnet_count,held_out_text_hits,bracketed_text_markers,editorial_reference_markers,digital_title,digital_authors,source_titles,source_editors,source_publisher,source_publication_place,source_publication_date,source_identifier,availability,tei_languages,tei_genres,revision_count,landing_page_url,xml_url,error
bibit000747,Discorsi sopra la prima Deca di Tito Livio,"Machiavelli, Niccolò",500,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,a64df88dcdd8ab8df622cd4c4a8a0240d8e23abf59a63838d31953e18fd8685d,707746,707746,707746,707321,420,0,0,0,0,,0,0,Discorsi sopra la prima Deca di Tito Livio,Niccolò Machiavelli,Tutte le opere,"Martelli, Mario",Sansoni,Firenze,[1971],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,858.3 - MISCELLANEA ITALIANA. 1492-1542;Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000747,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000747,
bibit001565,Discorso o dialogo intorno alla nostra lingua,"Machiavelli, Niccolò",500,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,023dbdbef9e2b897bcc44f8bea9452b1cdd8da8352aedee39bd8c1fe5dd6faba,26283,26283,26283,26283,0,0,0,0,0,,0,0,Discorso o dialogo intorno alla nostra lingua,Niccolò Machiavelli,Tutte le opere,"Martelli, Mario",Sansoni,Firenze,[1971],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Francese;Provenzale;Tedesco;Inglese,858.3 - MISCELLANEA ITALIANA. 1492-1542;Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001565,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001565,
bibit000214,Il Principe,"Machiavelli, Niccolò",500,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,bd7e1aa4b431142667e9bb842122071ec76df75b616a74fe911a61277848c45a,162807,162807,162807,162684,122,0,0,0,0,,0,0,Il Principe,Niccolò Machiavelli,Il principe,"Inglese, Giorgio",Einaudi,Torino,1995,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,320.101 - STATO. Filosofia e teoria;Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000214,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000214,
bibit000305,Istorie fiorentine,"Machiavelli, Niccolò",500,Testi storici e storiografici,historical_general,historical_general,activation_candidate,,,hit,c18a91c863d59a2a51a4cf803d81d77d359ca7e2cf6bf6a5d7a1eb9884374d19,867163,867163,867163,867048,114,0,0,0,0,,0,0,Istorie fiorentine,Niccolò Machiavelli,Tutte le opere,"Martelli, Mario",Sansoni,Firenze,[1971],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.3 - MISCELLANEA ITALIANA. 1492-1542;Testi storici e storiografici,4,http://www.bibliotecaitaliana.it/scheda/bibit000305,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000305,
bibit000170,L'asino,"Machiavelli, Niccolò",500,Narrativa,historical_general,historical_general,activation_candidate,,,hit,d56b932b0dfac6e013fa2502fa64d5a060adfad4426718686bd453b37d7d4655,41042,41042,41042,134,40900,0,0,0,0,,6,0,L'asino,Niccolò Machiavelli,Tutte le opere,"Martelli, Mario",Sansoni,Firenze,[1971],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.3 - MISCELLANEA ITALIANA. 1492-1542;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000170,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000170,
bibit001126,Mandragola,"Machiavelli, Niccolò",500,Letteratura teatrale,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,8ec4a934af275155744ab279683ed661946727867accf4ce7f172ab2862d37f6,72973,72973,72973,68249,4708,0,0,0,0,,0,0,Mandragola,Niccolò Machiavelli,Tutte le opere,"Martelli, Mario",Sansoni,Firenze,[1971],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,858.3 - MISCELLANEA ITALIANA. 1492-1542;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit001126,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001126,
bibit000555,Novella di Belfagor,"Machiavelli, Niccolò",500,Narrativa,historical_general,historical_general,activation_candidate,,,hit,e714e29dd9d2e6ed39b3143558eaba1470a006bb47ca5f7c78e70f6be62dddf7,19410,19410,19410,19410,0,0,0,0,0,,2,0,Novella di Belfagor,Niccolò Machiavelli,Tutte le opere,"Martelli, Mario",Sansoni,Firenze,[1971],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.3 - MISCELLANEA ITALIANA. 1492-1542;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000555,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000555,
bibit000554,Vita di Castruccio Castracani,"Machiavelli, Niccolò",500,Memorialistica,historical_general,historical_general,activation_candidate,,,hit,de5d187650c26fc19c3eeaa30cddd1424c5c679416bde71b2a103d0ef7124296,55884,55884,55884,55884,0,0,0,0,0,,0,0,Vita di Castruccio Castracani,Niccolò Machiavelli,Tutte le opere,"Martelli, Mario",Sansoni,Firenze,[1971],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.3 - MISCELLANEA ITALIANA. 1492-1542;Memorialistica,4,http://www.bibliotecaitaliana.it/scheda/bibit000554,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000554,
bibit001032,Merope,"Maffei, Scipione",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,b56d0971be2d8d8dadee92dbbd75695a22afedf9ac30dad8b664ad7fb3fee321,83222,82167,82167,5505,76182,0,2,0,0,,0,0,Merope,Scipione Maffei,La tragedia classica dalle origini al Maffei,"Gasparini, Giammaria",UTET,Torino,stampa 1963,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit001032,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001032,
bibit000199,Relazione della China,"Magalotti, Lorenzo",600,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,4ce508841f717bdb804c7e338e4d3835df76b4232b40c67d6f27b6995d2a9acc,76017,76017,76017,76017,0,0,0,0,0,,0,0,Relazione della China,Lorenzo Magalotti,Relazione della China,"Poggi Salani, Teresa",Adelphi,Milano,1974,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Cinese,915.1 - GEOGRAFIA. CINA;Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000199,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000199,
bibit000891,Il ritratto del privato politico cristiano,"Malvezzi, Virgilio",600,Trattati,historical_general,historical_general,activation_candidate,,,hit,651ecfef3816e8490cd030790c3467df9d033c065e762c14b48b7a8563f2bce3,122510,122510,122510,122510,0,0,0,0,0,,0,0,Il ritratto del privato politico cristiano,Virgilio Malvezzi,Il ritratto del privato politico cristiano,"Doglio, Maria Luisa",Sellerio,Palermo,1993,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000891,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000891,
bibit000935,Vita di Torquato Tasso,"Manso, Giovan Battista",600,Memorialistica,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,bfe554716420a8c642727c9694e635631879a8cfcc1ea314c4823446d444537d,396707,395678,395678,377542,18136,0,2,0,0,,13,0,Vita di Torquato Tasso,Giovan Battista Manso,Tutte le opere,"Quondam, Amedeo",Lexis Progetti Editoriali,Roma,1997,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Memorialistica,4,http://www.bibliotecaitaliana.it/scheda/bibit000935,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000935,
bibit001181,Annales Pisani,"Maragone, Bernardo",Origini,Memorialistica,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,8a3d2e9d0b27eb4f51123e49f2939a7c0393d75a6ab33e1e9045e35a531fe402,173460,173460,173460,172383,1076,0,0,0,0,,4,0,Annales Pisani,Bernardo Maragone,Rerum Italicarum scriptores;Gli Annales pisani,"Lupo Gentile, Michele",N. Zanichelli,Bologna,1930-1936,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Memorialistica,4,http://www.bibliotecaitaliana.it/scheda/bibit001181,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001181,
bibit000094,Expositione sopra l'«Inferno» di Dante Alligieri,"Maramauro, Guglielmo",300,"Commenti, traduzioni e volgarizzamenti",historical_general,historical_general,review_required,note_multilingual_metadata;review_editorial_brackets,,hit,428a936a8f07238016c6e7141ab971087b57c52b2c34e2020004297122762b71,632666,631568,631568,456037,174618,0,2,0,0,,52,0,Expositione sopra l'«Inferno» di Dante Alligieri,Guglielmo Maramauro,"I commenti danteschi dei secoli XVI, XV e XVI","Procaccioli, Paolo",Lexis Progetti Editoriali,Roma,1999,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,"Commenti, traduzioni e volgarizzamenti",4,http://www.bibliotecaitaliana.it/scheda/bibit000094,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000094,
bibit001401,Relazione di Filippo II Re di Spagna (1559),Marcantonio da Mula,500,Documenti,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,7632f06860a4d1fd53107cb1d027e6a1229038af6616694982985d524e5db408,27396,27396,27396,27396,0,0,0,0,0,,0,0,Relazione di Filippo II Re di Spagna (1559),Marcantonio da Mula,Relazioni di ambasciatori veneti al Senato : tratte dalle migliori edizioni disponibili e ordinate cronologicamente;vol.,,Bottega d'Erasmo,Torino,1965,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Spagnolo,Documenti,4,http://www.bibliotecaitaliana.it/scheda/bibit001401,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001401,
bibit001537,Il Crispo,"Marchese, Annibale",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,f3ff1e517d171fb31f4f507f9f13e44984ddc60a3dd5efe951c30ee98f253f91,92687,87614,87614,82578,10104,0,10,0,0,,0,0,Il Crispo,Annibale Marchese,Di Fedra il cieco furor : passione e potere nella tragedia del Settecento : il Crispo di Annibale Marchese,"Giulio, Rosa",Edisud,Salerno,2000,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",italiano,Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit001537,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001537,
bibit000316,L'Ermenegildo,"Marchese, Annibale",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,3d5a5f55f50de266471d69495fce2892b8a4a2da9549cce6da52076965c5e750,113854,113008,113008,103441,10404,0,2,0,0,,1,0,L'Ermenegildo,Annibale Marchese,Gli eroi d'invitta pazienza : epos storico e tragico cristiano nell'eta della,"Giulio, Rosa",Edisud,Salerno,2002,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000316,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000316,
bibit000389,Tullia,"Martelli, Lodovico",500,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,2b4ca660d419995d604f4170faabd5ece8183633cd0807e11a45293ee7580585,87804,85437,85437,80899,4525,0,5,0,0,,0,0,Tullia,Lodovico Martelli,Tullia,"Spera, Francesco",RES,Torino,1998,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,852.3 - Letteratura drammatica italiana.1492-1542;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000389,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000389,
bibit001701,Il Novellino,Masuccio Salernitano,400,Narrativa,historical_general,historical_general,review_required,review_editorial_brackets,,hit,d788b16bd4052de75422882c652c4c555ce4b284f8fdeb8a48596f3b59aad27a,767090,767090,767090,767090,0,0,0,0,0,,73,0,Il Novellino,Masuccio Salernitano,Il novellino,"Petrocchi, Giorgio",Sansoni,Firenze,1957,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001701,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001701,
bibit001619,Novelle,"Medici, Lorenzo de'",400,Narrativa,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,15dae6a29e6eb3e7a9644f21476bba44135496e94bd1843531451f863080340e,42970,42970,42970,42660,309,0,0,0,0,,0,1,Novelle,Lorenzo de' Medici,Tutte le opere;v.,"Orvieto, Paolo",Salerno,Roma,1992,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,"851.2 - POESIA ITALIANA, 1375-1492;Narrativa",4,http://www.bibliotecaitaliana.it/scheda/bibit001619,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001619,
bibit000370,Rappresentazione di san Giovanni e Paolo,"Medici, Lorenzo de'",400,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,c487853bdea638648cf648736a07f51f4adabbabb0911d2c0e5faa42b41d445d,47499,47499,47499,4132,43208,0,0,0,0,,0,0,Rappresentazione di san Giovanni e Paolo,Lorenzo de' Medici,Tutte le opere;v.,"Orvieto, Paolo",Salerno,Roma,1992,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,"851.2 - POESIA ITALIANA, 1375-1492;Letteratura teatrale",4,http://www.bibliotecaitaliana.it/scheda/bibit000370,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000370,
bibit000543,Achille in Sciro,"Metastasio, Pietro",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,61228f35b4e74c217ba138c2be214ed6d48f9c003386387908e835efa17e9281,54386,53885,53885,47827,6509,0,1,0,0,,0,0,Achille in Sciro,Pietro Metastasio,Tutte le opere di P. Metastasio,"Brunelli, Bruno",Mondadori,Milano,1943,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000543,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000543,
bibit000817,Adriano in Siria,"Metastasio, Pietro",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,7611e97b3ab6a2e85da33cf7789e88e8fcebd2e2af41b3feafc5bd684f0ec29b,49533,49533,49533,44182,5313,0,0,0,0,,0,0,Adriano in Siria,Pietro Metastasio,Tutte le opere di P. Metastasio;vol.,"Brunelli, Bruno",A.Mondadori,Milano-Verona,1943,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000817,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000817,
bibit000901,Alessandro nell'Indie,"Metastasio, Pietro",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,36b5018edd868dc3c6885fa7287674139c19033fdc220579702145c729e00539,47780,47299,47299,42895,4853,0,1,0,0,,0,0,Alessandro nell'Indie,Pietro Metastasio,Tutte le opere di P. Metastasio,Bruno Brunelli,Mondadori,Milano,1943,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000901,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000901,
bibit000288,Attilio Regolo,"Metastasio, Pietro",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,e96b6fbf36deef2e989dce3b51ce2241e34f625893732419756e2d266185beff,51250,51250,51250,51250,0,0,0,0,0,,0,0,Attilio Regolo,Pietro Metastasio,Opere,"Fubini, Mario",Ricciardi,Milano ; Napoli,1968,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.5 - MISCELLANEA ITALIANA. 1585-1748;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000288,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000288,
bibit001353,Demetrio,"Metastasio, Pietro",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,2811f06449f48dc75e8e14c84f01baf28e7c65102b3a1c8e55532743843e4140,64870,64426,64426,64061,808,0,1,0,0,,0,0,Demetrio,Pietro Metastasio,Opere,"Fubini, Mario",Ricciardi,Milano ; Napoli,1968,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.5 - MISCELLANEA ITALIANA. 1585-1748;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit001353,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001353,
bibit001270,Demofoonte,"Metastasio, Pietro",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,25712718018e1f7cc9fde50d74e67137a6fff5f674a9d2c3160d0ecb21e0d835,59877,59877,59877,58898,978,0,0,0,0,,0,0,Demofoonte,Pietro Metastasio,Opere,"Fubini, Mario",Ricciardi,Milano ; Napoli,1968,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.5 - MISCELLANEA ITALIANA. 1585-1748;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit001270,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001270,
bibit000292,Didone abbandonata,"Metastasio, Pietro",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,dd9029611ae8986ef6a8823748eb4a451f8026c7dc249f224661bd13524c3aeb,53864,52771,52771,53864,0,0,2,0,0,,0,0,Didone abbandonata,Pietro Metastasio,Opere,"Fubini, Mario",Ricciardi,Milano ; Napoli,1968,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,858.5 - MISCELLANEA ITALIANA. 1585-1748;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000292,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000292,
